defining_file	declaring_file	definitions	scopes
src/storage/compaction/ob_partition_merge_policy.cpp	src/storage/compaction/ob_partition_merge_policy.h	50	oceanbase::compaction::ObPartitionMergePolicy=24;oceanbase::compaction::ObAdaptiveMergePolicy=23;oceanbase::compaction::ObMinorExecuteRangeMgr=3
src/storage/compaction/ob_partition_merge_progress.cpp	src/storage/compaction/ob_partition_merge_progress.h	16	oceanbase::compaction::ObPartitionMergeProgress=13;oceanbase::compaction::ObPartitionMajorMergeProgress=3
src/storage/compaction/ob_partition_merger.cpp	src/storage/compaction/ob_partition_merger.h	54	oceanbase::compaction::ObPartitionMinorMerger=19;oceanbase::compaction::ObPartitionMajorMerger=11;oceanbase::compaction::ObPartitionMerger=10
src/storage/compaction/ob_partition_parallel_merge_ctx.cpp	src/storage/compaction/ob_partition_parallel_merge_ctx.h	14	oceanbase::storage::ObParallelMergeCtx=14
src/storage/compaction/ob_partition_rows_merger.cpp	src/storage/compaction/ob_partition_rows_merger.h	37	oceanbase::compaction::ObPartitionMajorRowsMerger=15;oceanbase::compaction::ObPartitionMergeHelper=12;oceanbase::compaction::ObPartitionMergeLoserTreeCmp=7
src/storage/compaction/ob_progressive_merge_helper.cpp	src/storage/compaction/ob_progressive_merge_helper.h	11	oceanbase::compaction::ObProgressiveMergeHelper=6;oceanbase::compaction::ObProgressiveMergeMgr=5
src/storage/compaction/ob_runtime_status_cache.cpp	src/storage/compaction/ob_runtime_status_cache.h	5	oceanbase::compaction::ObRuntimeStatusCache=5
src/storage/compaction/ob_schedule_dag_func.cpp	src/storage/compaction/ob_schedule_dag_func.h	7	oceanbase::compaction::ObScheduleDagFunc=6;oceanbase::compaction::ObDagParamFunc=1
src/storage/compaction/ob_schedule_status_cache.cpp	src/storage/compaction/ob_schedule_status_cache.h	17	oceanbase::compaction::ObTabletStatusCache=12;oceanbase::compaction::ObLSStatusCache=5
src/storage/compaction/ob_schedule_tablet_func.cpp	src/storage/compaction/ob_schedule_tablet_func.h	8	oceanbase::compaction::ObScheduleTabletFunc=8
src/storage/compaction/ob_server_compaction_event_history.cpp	src/storage/compaction/ob_server_compaction_event_history.h	11	oceanbase::compaction::ObServerCompactionEventHistory=5;oceanbase::compaction::ObServerCompactionEvent=3;oceanbase::compaction::ObServerCompactionEventIterator=3
src/storage/compaction/ob_sstable_builder.cpp	src/storage/compaction/ob_sstable_builder.h	20	oceanbase::compaction::ObSSTableRebuilder=10;oceanbase::compaction::ObSSTableBuilder=6;oceanbase::compaction::ObSSTableRebuildMicroBlockIter=4
src/storage/compaction/ob_sstable_merge_history.cpp	src/storage/compaction/ob_sstable_merge_history.h	31	oceanbase::compaction::ObMergeBlockInfo=7;oceanbase::compaction::ObSSTableMergeHistory=7;oceanbase::compaction::ObParalleMergeInfo=5
src/storage/compaction/ob_sstable_merge_info_mgr.cpp	src/storage/compaction/ob_sstable_merge_info_mgr.h	13	oceanbase::storage::ObSSTableMergeInfoMgr=13
src/storage/compaction/ob_table_ckm_items.cpp	src/storage/compaction/ob_table_ckm_items.h	18	oceanbase::compaction::ObTableCkmItems=12;oceanbase::compaction::ObSortColumnIdArray=6
src/storage/compaction/ob_tablet_merge_ctx.cpp	src/storage/compaction/ob_tablet_merge_ctx.h	19	oceanbase::compaction::ObTabletMiniMergeCtx=8;oceanbase::compaction::ObTabletMergeCtx=6;oceanbase::compaction::ObTabletExeMergeCtx=4
src/storage/compaction/ob_tablet_merge_info.cpp	src/storage/compaction/ob_tablet_merge_info.h	10	oceanbase::compaction::ObTabletMergeInfo=10
src/storage/compaction/ob_tablet_merge_task.cpp	src/storage/compaction/ob_tablet_merge_task.h	55	oceanbase::compaction::ObTabletMergeDag=21;oceanbase::compaction::ObMergeParameter=8;oceanbase::compaction::ObTabletMergeFinishTask=6
src/storage/compaction/ob_tablet_scheduler.cpp	src/storage/compaction/ob_tablet_scheduler.h	45	oceanbase::compaction::ObTabletScheduler=36;oceanbase::compaction::ObFastFreezeChecker=9
src/storage/compaction/ob_tablet_scheduler_task_mgr.cpp	src/storage/compaction/ob_tablet_scheduler_task_mgr.h	14	oceanbase::compaction::ObTabletSchedulerTaskMgr=8;oceanbase::compaction::ObTabletSchedulerTaskMgr::InfoPoolResizeTask=1;oceanbase::compaction::ObTabletSchedulerTaskMgr::MediumCheckTask=1
src/storage/concurrency_control/ob_multi_version_garbage_collector.cpp	src/storage/concurrency_control/ob_multi_version_garbage_collector.h	27	oceanbase::concurrency_control::ObMultiVersionGarbageCollector=27
src/storage/concurrency_control/ob_trans_stat_row.cpp	src/storage/concurrency_control/ob_trans_stat_row.h	2	oceanbase::concurrency_control::build_trans_stat_=1;oceanbase::concurrency_control::build_trans_stat_datum=1
src/storage/ddl/ob_build_index_task.cpp	src/storage/ddl/ob_build_index_task.h	41	oceanbase::storage::ObUniqueIndexChecker=11;oceanbase::storage::ObUniqueCheckingDag=10;oceanbase::storage::ObSimpleUniqueCheckingTask=4
src/storage/ddl/ob_complement_data_task.cpp	src/storage/ddl/ob_complement_data_task.h	57	oceanbase::storage::ObLocalScan=13;oceanbase::storage::ObComplementDataDag=12;oceanbase::storage::ObComplementWriteTask=11
src/storage/ddl/ob_ddl_batch_rows.cpp	src/storage/ddl/ob_ddl_batch_rows.h	11	oceanbase::storage::ObDDLBatchRows=11
src/storage/ddl/ob_ddl_clog.cpp	src/storage/ddl/ob_ddl_clog.h	49	oceanbase::storage::ObDDLRedoLog=8;oceanbase::storage::ObTabletSchemaVersionChangeLog=8;oceanbase::storage::ObDDLMacroBlockClogCb=6
src/storage/ddl/ob_ddl_common_storage_impl.cpp	src/storage/ddl/ob_ddl_storage_util.h	20	oceanbase::storage::ObDDLStorageUtil=20
src/storage/ddl/ob_ddl_common_storage_impl.cpp	src/storage/ddl/ob_ddl_write_stat_util.h	1	oceanbase::storage::ObDDLStorageWriteUtil=1
src/storage/ddl/ob_ddl_continuous_vector.cpp	src/storage/ddl/ob_ddl_continuous_vector.h	11	oceanbase::storage::ObDDLContinuousVector=11
src/storage/ddl/ob_ddl_dag_thread_pool.cpp	src/storage/ddl/ob_ddl_dag_thread_pool.h	2	oceanbase::storage::ObDDLDagThreadPool=2
src/storage/ddl/ob_ddl_direct_load_utils.cpp	src/storage/ddl/ob_ddl_direct_load_utils.h	5	oceanbase::storage::ObDDLDirectLoadUtil=5
src/storage/ddl/ob_ddl_discrete_vector.cpp	src/storage/ddl/ob_ddl_discrete_vector.h	9	oceanbase::storage::ObDDLDiscreteVector=9
src/storage/ddl/ob_ddl_heart_beat_task.cpp	src/storage/ddl/ob_ddl_heart_beat_task.h	10	oceanbase::storage::ObDDLHeartBeatTaskContainer=6;oceanbase::storage::ObRedefTableHeartBeatTask=4
src/storage/ddl/ob_ddl_independent_dag.cpp	src/storage/ddl/ob_ddl_independent_dag.h	27	oceanbase::storage::ObDDLIndependentDag=27
src/storage/ddl/ob_ddl_insert_dag.cpp	src/storage/ddl/ob_ddl_insert_dag.h	5	oceanbase::storage::ObDDLInsertDag=5
src/storage/ddl/ob_ddl_lock.cpp	src/storage/ddl/ob_ddl_lock.h	35	oceanbase::storage::ObDDLLock=29;oceanbase::storage::ObOnlineDDLLock=6
src/storage/ddl/ob_ddl_macro_block_write_task.cpp	src/storage/ddl/ob_ddl_macro_block_write_task.h	14	oceanbase::storage::ObDDLScanTask=5;oceanbase::storage::ObBatchDatumRowsWriteOp=3;oceanbase::storage::ObWriteMacroBaseOperator=2
src/storage/ddl/ob_ddl_macro_block_write_task.cpp	src/storage/ddl/ob_ddl_pipeline.h	5	oceanbase::storage::ObDDLWriteMacroBlockBasePipeline=5
src/storage/ddl/ob_ddl_macro_block_writer.cpp	src/storage/ddl/ob_ddl_macro_block_writer.h	7	oceanbase::storage::ObDDLMacroBlockWriter=7
src/storage/ddl/ob_ddl_merge_helper.cpp	src/storage/ddl/ob_ddl_merge_helper.h	11	oceanbase::storage::ObSNDDLMergeHelperV2=6;oceanbase::storage::ObIDDLMergeHelper=5
src/storage/ddl/ob_ddl_merge_schedule.cpp	src/storage/ddl/ob_ddl_merge_schedule.h	4	oceanbase::storage::ObDDLMergeScheduler=4
src/storage/ddl/ob_ddl_merge_task.cpp	src/storage/ddl/ob_ddl_merge_task.h	36	oceanbase::storage::ObDDLTableMergeDag=15;oceanbase::storage::ObTabletDDLUtil=10;oceanbase::storage::ObDDLTableMergeTask=7
src/storage/ddl/ob_ddl_merge_task_utils.cpp	src/storage/ddl/ob_ddl_merge_task_utils.h	10	oceanbase::storage::ObDDLMergeTaskUtils=10
src/storage/ddl/ob_ddl_merge_task_v2.cpp	src/storage/ddl/ob_ddl_merge_task_v2.h	14	oceanbase::storage::ObDDLMergePrepareTask=6;oceanbase::storage::ObDDLMergeAssembleTask=4;oceanbase::storage::ObDDLMergeSliceTask=4
src/storage/ddl/ob_ddl_pipeline.cpp	src/storage/ddl/ob_ddl_pipeline.h	2	oceanbase::storage::ObIDDLPipeline=2
src/storage/ddl/ob_ddl_pipeline.cpp	src/storage/ddl/ob_vector_index_ddl_pipeline.h	64	oceanbase::storage::ObHNSWEmbeddingOperator=10;oceanbase::storage::ObVectorIndexTabletContext=10;oceanbase::storage::ObHNSWIndexAppendBufferOperator=4
src/storage/ddl/ob_ddl_redo_log_replayer.cpp	src/storage/ddl/ob_ddl_redo_log_replayer.h	8	oceanbase::storage::ObDDLRedoLogReplayer=8
src/storage/ddl/ob_ddl_redo_log_row_iterator.cpp	src/storage/ddl/ob_ddl_redo_log_row_iterator.h	3	oceanbase::storage::ObDDLRedoLogRowIterator=3
src/storage/ddl/ob_ddl_redo_log_writer.cpp	src/storage/ddl/ob_ddl_redo_log_writer.h	45	oceanbase::storage::ObDDLRedoLogWriter=8;oceanbase::storage::ObDDLRedoLogWriterCallback=8;oceanbase::storage::ObDDLCtrlSpeedHandle=6
src/storage/ddl/ob_ddl_replay_executor.cpp	src/storage/ddl/ob_ddl_replay_executor.h	20	oceanbase::storage::ObDDLRedoReplayExecutor=5;oceanbase::storage::ObDDLReplayExecutor=3;oceanbase::storage::ObSchemaChangeReplayExecutor=3
src/storage/ddl/ob_ddl_row_tmp_file.cpp	src/storage/ddl/ob_ddl_row_tmp_file.h	10	oceanbase::storage::ObDDLRowFile=6;oceanbase::storage::ObDDLRowFileGenerator=4
src/storage/ddl/ob_ddl_seq_generator.cpp	src/data_plane/api/data_plane/ddl/ob_ddl_seq_generator.h	10	oceanbase::storage::ObDDLSeqGenerator=10
src/storage/ddl/ob_ddl_struct.cpp	src/storage/ddl/ob_ddl_struct.h	43	oceanbase::storage::ObDDLWriteStat=12;oceanbase::storage::ObDDLMacroBlockRedoInfo=9;oceanbase::storage::ObDDLKVHandle=5
src/storage/ddl/ob_ddl_tablet_context.cpp	src/storage/ddl/ob_ddl_tablet_context.h	17	oceanbase::storage::ObDDLTabletContext=10;oceanbase::storage::ObDDLSlice=5;oceanbase::storage::ObDDLTabletContext::MergeCtx=2
src/storage/ddl/ob_ddl_vector.cpp	src/storage/ddl/ob_ddl_vector.h	1	oceanbase::storage::ObDDLVector=1
src/storage/ddl/ob_ddl_vector_continuous.cpp	src/storage/ddl/ob_ddl_vector_utils.h	1	oceanbase::storage::ObDDLVectorUtils=1
src/storage/ddl/ob_ddl_vector_discrete.cpp	src/storage/ddl/ob_ddl_vector_utils.h	1	oceanbase::storage::ObDDLVectorUtils=1
src/storage/ddl/ob_ddl_vector_fixed.cpp	src/storage/ddl/ob_ddl_vector_utils.h	1	oceanbase::storage::ObDDLVectorUtils=1
src/storage/ddl/ob_ddl_vector_uniform.cpp	src/storage/ddl/ob_ddl_vector_utils.h	1	oceanbase::storage::ObDDLVectorUtils=1
src/storage/ddl/ob_ddl_vector_uniform_const.cpp	src/storage/ddl/ob_ddl_vector_utils.h	1	oceanbase::storage::ObDDLVectorUtils=1
src/storage/ddl/ob_ddl_vector_utils.cpp	src/storage/ddl/ob_ddl_vector_utils.h	12	oceanbase::storage::ObDDLVectorUtils=12
src/storage/ddl/ob_delete_lob_meta_row_task.cpp	src/storage/ddl/ob_delete_lob_meta_row_task.h	16	oceanbase::storage::ObDeleteLobMetaRowDag=10;oceanbase::storage::ObDeleteLobMetaRowTask=5;oceanbase::storage::ObDeleteLobMetaRowParam=1
src/storage/ddl/ob_direct_insert.cpp	src/data_plane/api/data_plane/ddl/ob_direct_insert.h	3	oceanbase::data_plane::ObDirectInsertOrchestrator=2;oceanbase::data_plane::ObIDirectInsertWriterFactory=1
src/storage/ddl/ob_direct_load_struct.cpp	src/storage/ddl/ob_direct_load_struct.h	19	oceanbase::storage::ObDDLTabletMergeDagParamV2=8;oceanbase::storage::ObLobMetaRowIterator=6;oceanbase::storage::ObTabletDDLParam=3
src/storage/ddl/ob_hnsw_embedmgr.cpp	src/storage/ddl/ob_hnsw_embedmgr.h	38	oceanbase::storage::ObTaskSlotRing=12;oceanbase::storage::ObEmbeddingTaskMgr=8;oceanbase::storage::ObEmbeddingIOCallbackHandle=5
src/storage/ddl/ob_lob_macro_block_writer.cpp	src/storage/ddl/ob_lob_macro_block_writer.h	9	oceanbase::storage::ObLobMacroBlockWriter=9
src/storage/ddl/ob_pipeline.cpp	src/storage/ddl/ob_pipeline.h	10	oceanbase::storage::ObChunk=4;oceanbase::storage::ObPipeline=3;oceanbase::storage::ObPipelineOperator=3
src/storage/ddl/ob_table_fork_info.cpp	src/storage/ddl/ob_table_fork_info.h	11	oceanbase::storage::ObTableForkInfo=11
src/storage/ddl/ob_tablet_barrier_log.cpp	src/storage/ddl/ob_tablet_barrier_log.h	2	oceanbase::storage::ObTabletBarrierLogState=2
src/storage/ddl/ob_tablet_copy_util.cpp	src/storage/ddl/ob_tablet_copy_util.h	3	oceanbase::storage::ObTabletCopyUtil=3
src/storage/ddl/ob_tablet_ddl_kv.cpp	src/storage/ddl/ob_tablet_ddl_kv.h	57	oceanbase::storage::ObDDLKV=32;oceanbase::storage::ObBlockMetaTree=17;oceanbase::storage::ObDDLMemtable=8
src/storage/ddl/ob_tablet_ddl_kv_mgr.cpp	src/storage/ddl/ob_tablet_ddl_kv_mgr.h	52	oceanbase::storage::ObTabletDDLKvMgr=36;oceanbase::storage::ObDDLMacroIdemChecker=9;oceanbase::storage::ObDDLIdemKey=6
src/storage/ddl/ob_tablet_fork_task.cpp	src/storage/ddl/ob_tablet_fork_task.h	55	oceanbase::storage::ObTabletForkDag=9;oceanbase::storage::ObTabletForkCtx=8;oceanbase::storage::ObForkSnapshotRowScan=7
src/storage/ddl/ob_tablet_slice_row_iterator.cpp	src/storage/ddl/ob_tablet_slice_row_iterator.h	5	oceanbase::storage::ObTabletSliceRowIterator=5
src/storage/ddl/ob_tablet_slice_writer.cpp	src/storage/ddl/ob_tablet_slice_writer.h	50	oceanbase::storage::ObBatchSliceWriter=12;oceanbase::storage::ObRsSliceWriter=9;oceanbase::storage::ObTabletSliceWriter=8
src/storage/deadlock/ob_deadlock_detector_common_define.cpp	src/storage/deadlock/ob_deadlock_detector_common_define.h	47	oceanbase::share::detector::ObDetectorUserReportInfo=12;oceanbase::share::detector::ObDetectorInnerReportInfo=11;oceanbase::share::detector::ObDetectorPriority=9
src/storage/deadlock/ob_deadlock_detector_mgr.cpp	src/storage/deadlock/ob_deadlock_detector_mgr.h	46	oceanbase::share::detector::ObDeadLockDetectorMgr=18;oceanbase::share::detector::ObDeadLockLocalTaskQueue=14;oceanbase::share::detector::ObDeadLockDetectorMgr::InnerAllocHandle::InnerFactory=4
src/storage/deadlock/ob_deadlock_inner_table_service.cpp	src/storage/deadlock/ob_deadlock_inner_table_service.h	6	oceanbase::share::detector::ObDeadLockInnerTableService=4;oceanbase::share::detector::ObDeadLockInnerTableService::ObDeadLockEventHistoryTableOperator=2
src/storage/deadlock/ob_deadlock_key_wrapper.cpp	src/storage/deadlock/ob_deadlock_key_wrapper.h	11	oceanbase::share::detector::UserBinaryKey=11
src/storage/deadlock/ob_lcl_scheme/ob_lcl_node.cpp	src/storage/deadlock/ob_lcl_scheme/ob_lcl_node.h	39	oceanbase::share::detector::ObLCLNode=36;oceanbase::share::detector::ObLCLNode::PushStateTask=3
src/storage/deadlock/ob_lcl_scheme/ob_lcl_utils.cpp	src/storage/deadlock/ob_lcl_scheme/ob_lcl_utils.h	5	oceanbase::share::detector::ObLCLLabel=5
src/storage/fts/dict/ob_dic_loader.cpp	src/data_plane/api/data_plane/fts/dict/ob_dic_loader.h	6	oceanbase::storage::ObDicLoader=3;oceanbase::storage::ObDicLoaderHandle=3
src/storage/fts/dict/ob_dic_lock.cpp	src/data_plane/api/data_plane/fts/dict/ob_dic_lock_service.h	1	oceanbase::data_plane::ObDictionaryLockService=1
src/storage/fts/dict/ob_dic_lock.cpp	src/storage/fts/dict/ob_dic_lock.h	3	oceanbase::storage::ObDicLock=3
src/storage/fts/dict/ob_ft_cache.cpp	src/storage/fts/dict/ob_ft_cache.h	2	oceanbase::storage::ObDictCache=2
src/storage/fts/dict/ob_ft_cache_dict.cpp	src/storage/fts/dict/ob_ft_cache_dict.h	4	oceanbase::storage::ObFTCacheDict=4
src/storage/fts/dict/ob_ft_dat_dict.cpp	src/storage/fts/dict/ob_ft_dat_dict.h	11	oceanbase::storage::ObArrayHashMap=5;oceanbase::storage::ObFTDATBuilder=4;oceanbase::storage::ObFTDAT=1
src/storage/fts/dict/ob_ft_dict_def.cpp	src/storage/fts/dict/ob_ft_dict_def.h	3	oceanbase::storage::ObFTSingleWord=3
src/storage/fts/dict/ob_ft_dict_hub.cpp	src/storage/fts/dict/ob_ft_dict_hub.h	6	oceanbase::storage::ObFTDictHub=6
src/storage/fts/dict/ob_ft_dict_table_iter.cpp	src/storage/fts/dict/ob_ft_dict_table_iter.h	6	oceanbase::storage::ObFTDictTableIter=6
src/storage/fts/dict/ob_ft_range_dict.cpp	src/storage/fts/dict/ob_ft_range_dict.h	11	oceanbase::storage::ObFTRangeDict=11
src/storage/fts/dict/ob_ft_trie.cpp	src/storage/fts/dict/ob_ft_trie.h	1	oceanbase::storage::ObFTTrie=1
src/storage/fts/dict/ob_gen_dic_loader.cpp	src/data_plane/api/data_plane/fts/dict/ob_gen_dic_loader.h	7	oceanbase::storage::ObGenDicLoader::ObGenDicLoaderKey=4;oceanbase::storage::ObGenDicLoader=3
src/storage/fts/dict/ob_ik_dic.cpp	src/storage/fts/dict/ob_ik_dic.h	5	oceanbase::storage::ObIKDictLoader=3;oceanbase::storage::ObIKDictIterator=2
src/storage/fts/dict/ob_ik_utf8_dic_loader.cpp	src/storage/fts/dict/ob_ik_utf8_dic_loader.h	6	oceanbase::storage::ObIKUTF8DicLoader=6
src/storage/fts/ik/ob_ik_arbitrator.cpp	src/storage/fts/ik/ob_ik_arbitrator.h	9	oceanbase::storage::ObIKArbitrator=9
src/storage/fts/ik/ob_ik_cjk_processor.cpp	src/storage/fts/ik/ob_ik_cjk_processor.h	1	oceanbase::storage::ObIKCJKProcessor=1
src/storage/fts/ik/ob_ik_letter_processor.cpp	src/storage/fts/ik/ob_ik_letter_processor.h	8	oceanbase::storage::ObIKLetterProcessor=8
src/storage/fts/ik/ob_ik_processor.cpp	src/storage/fts/ik/ob_ik_processor.h	20	oceanbase::storage::TokenizeContext=19;oceanbase::storage::ObIIKProcessor=1
src/storage/fts/ik/ob_ik_quantifier_processor.cpp	src/storage/fts/ik/ob_ik_quantifier_processor.h	6	oceanbase::storage::ObIKQuantifierProcessor=6
src/storage/fts/ik/ob_ik_surrogate_processor.cpp	src/storage/fts/ik/ob_ik_surrogate_processor.h	1	oceanbase::storage::ObIKSurrogateProcessor=1
src/storage/fts/ik/ob_ik_token.cpp	src/storage/fts/ik/ob_ik_token.h	11	oceanbase::storage::ObIKTokenChain=8;oceanbase::storage::ObFTSortList=3
src/storage/fts/ob_beng_ft_parser.cpp	src/storage/fts/ob_beng_ft_parser.h	8	oceanbase::storage::ObBEngFTParser=4;oceanbase::storage::ObBasicEnglishFTParserDesc=4
src/storage/fts/ob_fts_doc_word_iterator.cpp	src/data_plane/api/data_plane/fts/ob_fts_doc_word_scan.h	6	oceanbase::data_plane::create_ft_doc_word_iterator=1;oceanbase::data_plane::destroy_ft_doc_word_iterator=1;oceanbase::data_plane::init_ft_doc_word_iterator=1
src/storage/fts/ob_fts_doc_word_iterator.cpp	src/storage/fts/ob_fts_doc_word_iterator.h	12	oceanbase::storage::ObFTDocWordScanIterator=12
src/storage/fts/ob_fts_parser_helper.cpp	src/data_plane/api/data_plane/fts/ob_fts_parser_helper.h	24	oceanbase::storage::ObFTParseData=9;oceanbase::storage::ObFTParseHelper=9;oceanbase::storage::ObFTParser=6
src/storage/fts/ob_fts_parser_name.cpp	src/data_plane/api/data_plane/fts/ob_fts_parser_name.h	1	oceanbase::storage::ObFTParserName=1
src/storage/fts/ob_fts_parser_property.cpp	src/data_plane/api/data_plane/fts/ob_fts_parser_property.h	35	oceanbase::storage::ObFTParserJsonProps=33;oceanbase::storage::ObFTParserProperty=2
src/storage/fts/ob_fts_stop_word.cpp	src/storage/fts/ob_fts_stop_word.h	10	oceanbase::storage::ObAddWord=6;oceanbase::storage::ObStopWordChecker=4
src/storage/fts/ob_fts_struct.cpp	src/data_plane/api/data_plane/fts/ob_fts_struct.h	2	oceanbase::storage::ObFTWord=2
